# These data are from NREL and reV. Link here https://www.nrel.gov/gis/solar-supply-curves.html,,,,,,,
sc_gid,capacity_factor,global_horizontal_irradiance,capacity_mw,area_sq_km,latitude,longitude,distance_to_transmission_km
45114,0.193900898,4.837244034,3739.947694,116.8733654,33.35,-82.488,82.76564384
45115,0.19131054,4.781366825,2065.092975,64.53415547,33.336,-82.36,9.491500139
45116,0.192934528,4.790973186,1387.544175,43.36075547,33.322,-82.231,14.65872595
45117,0.194594949,4.81262207,3582.092363,111.9403863,33.308,-82.102,101.3976042
45118,0.193246573,4.79412508,2929.784175,91.55575547,33.293,-81.974,2.407533069
45119,0.193578854,4.794086456,1228.0896,38.3778,33.279,-81.845,9.360452399
45120,0.193873271,4.7961092,3043.251506,95.10160957,33.264,-81.717,80.39531504
45121,0.193355307,4.778470516,3498.544406,109.3295127,33.249,-81.589,73.66521305
45122,0.194403872,4.805988789,3202.856691,100.0892716,33.234,-81.46,67.06802364
45123,0.194558457,4.820509434,3081.216713,96.28802227,33.219,-81.332,60.77352511
45124,0.193780497,4.816559315,3193.590291,99.79969658,33.203,-81.204,54.85427637
45125,0.193731293,4.820309162,2709.764888,84.68015273,33.188,-81.076,49.3550753
45126,0.192873567,4.812551975,2612.419594,81.6381123,33.172,-80.948,44.53812564
45127,0.191816121,4.794011116,2845.647956,88.92649863,33.157,-80.82,40.52859361
45128,0.191906169,4.799151421,2597.368022,81.16775068,33.141,-80.692,37.71934425
45129,0.191680878,4.798568249,2531.279869,79.1024959,33.125,-80.564,36.32295084
45130,0.191070035,4.779138565,2416.697775,75.52180547,33.109,-80.436,36.50303224
45131,0.191855341,4.78539896,2381.384306,74.41825957,33.092,-80.308,38.31498235
45132,0.191474214,4.771833897,2197.632263,68.6760082,33.076,-80.18,41.40768624
45133,0.191776738,4.777951717,1621.049709,50.65780342,33.06,-80.053,0.257275232
45134,0.190222293,4.74568367,1789.402641,55.91883252,33.043,-79.925,50.60682071
45135,0.191,4.763535976,171.3752596,5.355476862,33.026,-79.797,3.769917024
45136,0.196890995,4.828364849,77.83257568,2.43226799,33.009,-79.67,2.421696507
45137,0.244359955,5.968765736,1211.780756,37.86814863,32.55,-114.822,11.9405963
45138,0.244859084,5.968417168,3905.174531,122.0367041,32.569,-114.696,145.8645522
45139,0.246345803,5.974373817,4120.370269,128.7615709,32.589,-114.57,152.9839391
45140,0.246834129,5.97659111,3849.516394,120.2973873,32.608,-114.444,160.158389
45141,0.245952621,5.934418201,4145.424581,129.5445182,32.627,-114.317,153.7723851
45142,0.245814845,5.955741405,4057.436306,126.7948846,32.646,-114.191,146.4689748
45143,0.246342063,5.965457916,4090.08285,127.8150891,32.665,-114.064,139.1474827
45144,0.247005552,5.977947712,4009.995113,125.3123473,32.683,-113.938,131.9563106
45145,0.246921957,5.969316006,4209.394838,131.5435887,32.702,-113.811,124.7218415
45146,0.245484039,5.936587811,4229.765325,132.1801664,32.72,-113.685,117.6343203
45147,0.2459144,5.952858448,4235.944866,132.3732771,32.739,-113.558,110.5215587
45148,0.244710684,5.930804253,4237.121644,132.4100514,32.757,-113.431,103.5319796
45149,0.244032279,5.913116455,4234.775934,132.3367479,32.775,-113.305,96.68874855
45150,0.243499845,5.902152061,4246.439934,132.7012479,32.793,-113.178,89.91875284
45151,0.243099391,5.895454884,4246.717106,132.7099096,32.811,-113.051,83.29902353
45152,0.242541954,5.888735771,4246.719637,132.7099887,32.828,-112.924,76.92277116
45153,0.242360875,5.878557205,4216.603331,131.7688541,32.846,-112.797,70.73450366
45154,0.241808876,5.867314816,1358.464669,42.4520209,32.863,-112.67,8.425804527
45155,0.243207216,5.877095699,1193.755978,37.30487432,32.914,-112.288,8.45301368
45156,0.240670666,5.861685753,2552.466938,79.7645918,32.931,-112.161,47.06002782
45157,0.238605142,5.836276531,3978.839222,124.3387257,32.948,-112.033,44.77692526
45158,0.240181878,5.862561703,4030.702763,125.9594613,32.965,-111.906,43.7270593
45159,0.241511613,5.876840115,3466.833666,108.3385521,32.981,-111.778,44.07545389
45160,0.240274832,5.858876705,4185.032822,130.7822757,32.997,-111.651,45.69031383
45161,0.23984234,5.837991238,3653.789513,114.1809223,33.014,-111.523,48.42179019
45162,0.240245149,5.833771229,3847.328888,120.2290277,33.03,-111.395,52.19894501
45163,0.239108816,5.796247482,4155.388088,129.8558777,33.046,-111.267,56.75654388
45164,0.239421442,5.784156799,4129.877644,129.0586764,33.061,-111.14,61.91966655
45165,0.238047019,5.748528481,4096.593731,128.0185541,33.077,-111.012,67.5460932
45166,0.238944352,5.745605946,3999.647869,124.9889959,33.093,-110.884,69.83256992
45167,0.237916082,5.724123001,4170.0096,130.3128,33.108,-110.756,71.94298037
45168,0.239356875,5.738850117,3093.668691,96.67714658,33.123,-110.628,74.78834866
45169,0.237320334,5.705440044,3785.465644,118.2958014,33.138,-110.5,78.2884005
45170,0.23681207,5.697609425,3981.327694,124.4164904,33.153,-110.372,82.35925246
45171,0.236594543,5.695767403,3747.832284,117.1197589,33.168,-110.243,86.95007047
45172,0.238167241,5.727670193,3995.674313,124.8648223,33.183,-110.115,91.93138024
45173,0.242168814,5.776682377,3044.755069,95.1485959,33.198,-109.987,97.26494591
45174,0.242832467,5.780292511,4240.506684,132.5158339,33.212,-109.859,102.8361989
45175,0.240394861,5.712137699,4244.698181,132.6468182,33.226,-109.73,108.7030576
45176,0.239441216,5.67686367,4225.913775,132.0598055,33.241,-109.602,114.802225
45177,0.236588061,5.640498161,1412.015288,44.12547773,33.255,-109.473,121.0715169
45178,0.239746138,5.612332344,3515.316975,109.8536555,33.438,-107.669,119.4738798
45179,0.240226835,5.645313263,4080.567375,127.5177305,33.45,-107.54,115.3863683
45180,0.242127493,5.718767166,1192.26292,37.25821626,33.462,-107.411,111.6636484
45181,0.243133932,5.765408039,1843.953989,57.62356216,33.474,-107.281,1.020683101
45182,0.240741208,5.742633343,3184.269469,99.5084209,33.485,-107.152,105.5244822
45183,0.242037922,5.780310154,3999.256538,124.9767668,33.497,-107.023,103.1253987
45184,0.242367521,5.783993721,4236.870291,132.4021966,33.508,-106.893,101.3083499
45185,0.242240369,5.784165382,2597.103759,81.15949248,33.519,-106.764,100.0401877
45186,0.238719985,5.680328369,1408.894509,44.02795342,33.584,-105.986,104.4337899
45187,0.237034008,5.626144886,3712.604625,116.0188945,33.595,-105.857,107.0159372
45188,0.235113367,5.561635494,2833.989019,88.56215684,33.605,-105.727,110.1525461
45189,0.233968958,5.50383997,1514.096044,47.31550137,33.615,-105.597,105.5673249
45190,0.23144497,5.45774889,648.0077836,20.25024324,33.625,-105.467,92.9582417
45191,0.226479828,5.371546268,269.2206492,8.413145288,33.635,-105.337,90.84231439
45192,0.230778515,5.440371037,2427.527222,75.86022568,33.644,-105.207,83.54977323
45193,0.232205361,5.505373001,4231.585294,132.2370404,33.654,-105.077,76.3525101
45194,0.237271205,5.647118092,4133.086509,129.1589534,33.663,-104.947,69.23581886
45195,0.237680405,5.667673588,4102.374094,128.1991904,33.672,-104.817,62.25196106
45196,0.237336159,5.671860218,4056.529106,126.7665346,33.681,-104.687,55.44953973
45197,0.235492304,5.649277687,3976.721578,124.2725493,33.69,-104.557,48.90501623
45198,0.236799359,5.675548553,4162.129819,130.0665568,33.699,-104.427,42.73609566
45199,0.236041635,5.656615734,3904.223288,122.0069777,33.708,-104.297,37.12917822
45200,0.237954676,5.684480667,4095.940669,127.9981459,33.716,-104.167,32.31741314
45201,0.239079773,5.691159248,4154.169797,129.8178062,33.725,-104.037,28.83646539
45202,0.239398003,5.683309078,4194.501469,131.0781709,33.733,-103.906,27.04489939
45203,0.24010314,5.69021225,4236.751069,132.3984709,33.741,-103.776,27.38536763
45204,0.239136651,5.666846275,4224.804328,132.0251353,33.749,-103.646,29.75972289
45205,0.238613993,5.655905724,4211.243156,131.6013486,33.757,-103.516,33.74095676
45206,0.237442121,5.630788326,4197.404306,131.1688846,33.765,-103.385,38.87606186
45207,0.237152725,5.620232105,4209.631003,131.5509688,33.773,-103.255,44.71220996
45208,0.236224905,5.60583353,4183.627725,130.7383664,33.78,-103.124,51.03069467
45209,0.236020073,5.608059883,4186.873041,130.8397825,33.787,-102.994,57.67751189
45210,0.236092314,5.605027199,4209.786422,131.5558257,33.795,-102.864,64.50890517
45211,0.235429719,5.590711117,4212.891759,131.6528675,33.802,-102.733,70.70207006
45212,0.234044909,5.564180851,4161.556997,130.0486562,33.809,-102.603,65.12576295
45213,0.231679797,5.522699833,3907.206872,122.1002147,33.816,-102.472,59.9597385
45214,0.232790783,5.538798809,4030.025906,125.9383096,33.822,-102.341,55.43940544
45215,0.231735483,5.51859045,4077.218531,127.4130791,33.829,-102.211,51.60991953
45216,0.231871203,5.512463093,4096.42515,128.0132859,33.835,-102.08,48.73122712
45217,0.231275484,5.499140739,3964.223025,123.8819695,33.841,-101.95,46.93809264
45218,0.230328783,5.483798027,3912.115978,122.2536243,33.848,-101.819,2.243391587
45219,0.230073407,5.479091644,4136.728219,129.2727568,33.854,-101.688,46.90797252
45220,0.230040774,5.474730492,4038.4008,126.200025,33.859,-101.558,48.81095766
45221,0.229406983,5.45679903,3973.142138,124.1606918,33.865,-101.427,51.72470475
45222,0.228072628,5.431499481,4065.829425,127.0571695,33.871,-101.296,55.54329553
45223,0.228476807,5.429838657,4083.768394,127.6177623,33.876,-101.165,60.15017675
45224,0.226193368,5.388670444,4169.379825,130.2931195,33.881,-101.035,65.28263783
45225,0.223902151,5.345089436,4167.878794,130.2462123,33.887,-100.904,69.64652614
45226,0.222543105,5.322165489,4198.182159,131.1931925,33.892,-100.773,68.52394029
45227,0.22049816,5.284978867,4201.282181,131.2900682,33.897,-100.642,68.2593103
45228,0.220906004,5.293282032,4209.457106,131.5455346,33.901,-100.511,68.78495419
45229,0.221512616,5.308336735,4147.529063,129.6102832,33.906,-100.38,70.23365837
45230,0.219150811,5.265452862,4119.310181,128.7284432,33.91,-100.25,72.38639147
45231,0.217250019,5.225811005,4091.702597,127.8657062,33.915,-100.119,75.35143842
45232,0.216490388,5.206201553,4189.003594,130.9063623,33.919,-99.988,78.89112334
45233,0.217596427,5.230956078,4178.970225,130.5928195,33.923,-99.857,5.194912889
45234,0.217116371,5.217179775,4098.348394,128.0733873,33.927,-99.726,3.001370758
45235,0.215575382,5.188149452,4174.540284,130.4543839,33.931,-99.595,92.59317595
45236,0.214792892,5.172648907,4111.884,128.496375,33.935,-99.464,97.94874666
45237,0.214177653,5.161288738,3930.451594,122.8266123,33.938,-99.333,103.5465109
45238,0.213565037,5.142641544,4149.221709,129.6631784,33.941,-99.202,109.3998192
45239,0.212142006,5.11468029,4146.492516,129.5778911,33.945,-99.071,115.5174676
45240,0.211753055,5.111831665,4106.577994,128.3305623,33.948,-98.94,121.7688303
45241,0.212117091,5.110853195,3955.202663,123.6000832,33.951,-98.809,128.1775538
45242,0.211246699,5.096847534,3644.5464,113.892075,33.954,-98.678,130.6514864
45243,0.210605606,5.081942558,2618.233875,81.81980859,33.956,-98.547,8.711755507
45244,0.208737031,5.04624176,3655.601128,114.2375353,33.959,-98.416,121.9360402
45245,0.208684236,5.041217327,3979.370531,124.3553291,33.961,-98.285,118.1021201
45246,0.207553327,5.018679619,4014.022838,125.4382137,33.964,-98.153,114.5461686
45247,0.206925675,5.009138584,4006.314422,125.1973257,33.966,-98.022,111.4943181
45248,0.206732318,5.002276897,4122.298575,128.8218305,33.968,-97.891,108.8846236
45249,0.205579922,4.974228859,4091.005491,127.8439216,33.97,-97.76,106.7494956
45250,0.204445302,4.953964233,4070.588175,127.2058805,33.972,-97.629,105.1181661
45251,0.203409776,4.929988861,3988.8936,124.652925,33.973,-97.498,104.0913401
45252,0.202509493,4.907217979,4086.822094,127.7131904,33.975,-97.367,103.5317093
45253,0.201690257,4.892222881,4055.487244,126.7339764,33.976,-97.236,102.2017089
45254,0.200498924,4.864818096,3917.092669,122.4091459,33.977,-97.105,101.0769138
45255,0.19789055,4.816658974,3403.249425,106.3515445,33.978,-96.973,100.5304396
45256,0.199255198,4.840658665,3892.284394,121.6338873,33.979,-96.842,100.5812324
45257,0.198487863,4.829257011,3922.657622,122.5830507,33.98,-96.711,101.2214117
45258,0.197066292,4.811028481,2359.697063,73.7405332,33.981,-96.58,102.4398357
45259,0.197373703,4.823107719,3363.233906,105.1010596,33.981,-96.449,104.1414876
45260,0.196642712,4.807104111,3681.907397,115.0596062,33.982,-96.318,106.4495218
45261,0.195618302,4.790799141,4010.705381,125.3345432,33.982,-96.186,109.2057527
45262,0.194695726,4.772672653,3869.516559,120.9223925,33.982,-96.055,112.4062321
45263,0.192327514,4.758696556,3874.337578,121.0730493,33.982,-95.924,116.0317695
45264,0.189932242,4.748432636,4012.543069,125.3919709,33.982,-95.793,114.2939726
45265,0.189871818,4.745406628,4003.017469,125.0942959,33.982,-95.662,109.5754487
45266,0.189117804,4.731474876,3862.494619,120.7029568,33.981,-95.531,105.1447902
45267,0.187537417,4.701338291,3853.516022,120.4223757,33.981,-95.4,101.1753647
45268,0.186345458,4.689695358,3769.053019,117.7829068,33.98,-95.268,97.55811533
45269,0.185915604,4.678978443,3798.588909,118.7059034,33.979,-95.137,94.46289342
45270,0.185953811,4.687157631,3788.189775,118.3809305,33.978,-95.006,91.91059307
45271,0.185163751,4.66948843,3447.639956,107.7387486,33.977,-94.875,89.94777278
45272,0.184493676,4.65750742,2798.447484,87.45148389,33.976,-94.744,88.61347299
45273,0.182913154,4.640202045,2842.457063,88.8267832,33.975,-94.613,87.93602549
45274,0.182704195,4.63848114,2729.028713,85.28214727,33.973,-94.482,87.85394606
45275,0.182915166,4.641859531,3583.831331,111.9947291,33.971,-94.35,88.45402219
45276,0.182870135,4.645319939,3725.587913,116.4246223,33.97,-94.219,89.78677476
45277,0.182513431,4.638012409,3369.82275,105.3069609,33.968,-94.088,91.67546013
45278,0.182607606,4.650637627,4089.364481,127.79264,33.966,-93.957,94.15908064
45279,0.182125285,4.646399021,3930.3792,122.82435,33.963,-93.826,97.12288342
45280,0.181678668,4.630140305,3834.30915,119.8221609,33.961,-93.695,100.6577417
45281,0.181262225,4.630259037,3015.592538,94.2372668,33.959,-93.564,104.6421043
45282,0.18055822,4.624544621,2438.387803,76.19961885,33.956,-93.433,103.7739069
45283,0.18094112,4.633390903,3639.323419,113.7288568,33.953,-93.302,98.27481229
45284,0.180642202,4.627606869,3712.137863,116.0043082,33.95,-93.171,93.07122115
45285,0.180611759,4.634122849,2977.570125,93.04906641,33.947,-93.04,88.21667362
45286,0.180999994,4.644038677,2154.351178,67.32347432,33.944,-92.909,83.77086133
45287,0.181071863,4.644568443,3273.719288,102.3037277,33.941,-92.778,79.80306036
45288,0.181617245,4.650615692,3476.462794,108.6394623,33.938,-92.647,76.38783802
45289,0.182167858,4.663249016,3739.170094,116.8490654,33.934,-92.516,73.67444714
45290,0.181662127,4.655821323,3202.345884,100.0733089,33.93,-92.385,71.66871397
45291,0.182154164,4.651649952,1966.293731,61.4466791,33.926,-92.254,70.43155363
45292,0.186657265,4.656776905,2901.824494,90.68201543,33.922,-92.123,70.00345265
45293,0.187818125,4.678576946,2977.684538,93.0526418,33.918,-91.992,70.39982072
45294,0.188095123,4.685009956,3636.052538,113.6266418,33.914,-91.861,71.60652447
45295,0.189009488,4.713238239,2922.780713,91.33689727,33.91,-91.73,73.58437575
45296,0.191041023,4.754989624,3881.654663,121.3017082,33.905,-91.599,76.34594835
45297,0.192865446,4.751540184,3931.410684,122.8565839,33.901,-91.468,79.67100776
45298,0.193878502,4.770830154,3906.335869,122.0729959,33.896,-91.337,83.62598236
45299,0.193270802,4.755360126,2821.542356,88.17319863,33.891,-91.207,88.02985322
45300,0.193466261,4.760653019,605.8774055,18.93366892,33.886,-91.076,25.77849093
45301,0.192842767,4.750374317,3901.416131,121.9192541,33.881,-90.945,98.07671413
45302,0.193592399,4.760507584,3919.453819,122.4829318,33.875,-90.814,103.6313052
45303,0.193107814,4.757184029,3681.210038,115.0378137,33.87,-90.683,107.6752101
45304,0.193330973,4.758485317,3693.076538,115.4086418,33.864,-90.553,100.2100375
45305,0.193452358,4.760748386,3638.188406,113.6933877,33.858,-90.422,92.70745969
45306,0.191540554,4.744563103,3548.199178,110.8812243,33.853,-90.291,85.21868671
45307,0.190676615,4.734539509,3323.666925,103.8645914,33.847,-90.161,77.83364543
45308,0.189506978,4.695663929,3532.1832,110.380725,33.84,-90.03,70.45307204
45309,0.189872727,4.704218864,3170.282794,99.0713373,33.834,-89.899,63.1200066
45310,0.187929139,4.672781944,1946.566055,60.83018921,33.828,-89.769,55.92926995
45311,0.187074453,4.669677258,2494.481063,77.9525332,33.821,-89.638,48.83450861
45312,0.188293934,4.697019577,2476.959244,77.40497637,33.814,-89.508,41.99349242
45313,0.188388437,4.702675819,2880.017775,90.00055547,33.808,-89.377,35.37576661
45314,0.188467354,4.705049992,3660.334059,114.3854394,33.801,-89.247,29.31977289
45315,0.188174576,4.68075037,3928.385841,122.7620575,33.794,-89.116,24.23205373
45316,0.189529747,4.679908752,3424.280569,107.0087678,33.786,-88.986,20.82166486
45317,0.190270916,4.69177103,3381.338925,105.6668414,33.779,-88.855,19.81929067
45318,0.190471753,4.707345963,2935.543781,91.73574316,33.771,-88.725,21.72610743
45319,0.189825967,4.696746826,3552.068953,111.0021548,33.764,-88.594,25.80366454
45320,0.186963335,4.698000908,2309.718291,72.17869658,33.756,-88.464,31.27427893
45321,0.183313966,4.687731266,2885.419463,90.1693582,33.748,-88.334,37.50314632
45322,0.183524176,4.693655968,3323.825128,103.8695353,33.74,-88.203,44.22122092
45323,0.183115602,4.678084373,3313.011375,103.5316055,33.732,-88.073,51.15970321
45324,0.182932034,4.672791004,3738.532219,116.8291318,33.724,-87.943,58.26961768
45325,0.183077574,4.679942131,3191.596931,99.7374041,33.715,-87.813,52.56731612
45326,0.183184221,4.683461189,3997.125731,124.9101791,33.707,-87.683,45.59599276
45327,0.182679132,4.669773579,4020.401841,125.6375575,33.698,-87.552,38.85234371
45328,0.182582393,4.670985222,3892.445381,121.6389182,33.689,-87.422,32.57930162
45329,0.182566926,4.670987129,3975.303825,124.2282445,33.68,-87.292,27.0152497
45330,0.182466835,4.665024757,3805.027397,118.9071062,33.671,-87.162,22.68847769
45331,0.182359308,4.659227371,3890.371781,121.5741182,33.662,-87.032,2.737023169
45332,0.182198256,4.654870033,3719.193469,116.2247959,33.652,-86.902,20.91957951
45333,0.182900339,4.666816235,2771.71875,86.61621094,33.643,-86.772,23.92780305
45334,0.183039859,4.664703846,1480.895156,46.27797363,33.633,-86.642,9.17948668
45335,0.183302954,4.659776688,3547.362094,110.8550654,33.623,-86.513,34.59224203
45336,0.183738619,4.668922424,3955.254553,123.6017048,33.613,-86.383,41.0465644
45337,0.184036955,4.685549736,3247.563375,101.4863555,33.603,-86.253,47.85520875
45338,0.185114592,4.71036005,3446.566706,107.7052096,33.593,-86.123,54.88659914
45339,0.183873475,4.685905457,3536.288888,110.5090277,33.583,-85.993,62.06583684
45340,0.182723477,4.672725677,2128.721513,66.52254727,33.572,-85.864,69.32333993
45341,0.180388272,4.632474899,596.769082,18.64903381,33.562,-85.734,42.92681693
